year,state,state_name,county_fips,county_name,tract_count,total_population,total_adult_population,measure_id,measure_key,measure,estimate,ci_lower,ci_upper
2023,AK,Alaska,02060,Bristol Bay,1,844,658,BPHIGH,high_blood_pressure,High blood pressure among adults,35.1,30.900000000000002,39.2
2023,AK,Alaska,02060,Bristol Bay,1,844,658,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.8,7.3,10.4
2023,AK,Alaska,02060,Bristol Bay,1,844,658,OBESITY,obesity,Obesity among adults,35.9,27.900000000000002,43.9
2023,AK,Alaska,02060,Bristol Bay,1,844,658,LPA,physical_inactivity,No leisure-time physical activity among adults,21.7,17.9,25.900000000000002
2023,AK,Alaska,02063,Chugach,2,7102,5456,CSMOKING,current_smoking,Current cigarette smoking among adults,15.234549120234604,12.510392228739002,18.30701979472141
2023,AK,Alaska,02063,Chugach,2,7102,5456,DIABETES,diabetes,Diagnosed diabetes among adults,8.717137096774195,7.479215542521993,10.155058651026392
2023,AK,Alaska,02063,Chugach,2,7102,5456,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.007019794721408,13.082862903225807,17.25533357771261
2023,AK,Alaska,02063,Chugach,2,7102,5456,BPHIGH,high_blood_pressure,High blood pressure among adults,31.110117302052785,27.348038856304985,35.11011730205279
2023,AK,Alaska,02063,Chugach,2,7102,5456,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.7862353372434,7.0862353372434015,10.834549120234605
2023,AK,Alaska,02063,Chugach,2,7102,5456,OBESITY,obesity,Obesity among adults,31.165725806451615,24.679490469208208,37.98988269794721
2023,AK,Alaska,02063,Chugach,2,7102,5456,LPA,physical_inactivity,No leisure-time physical activity among adults,20.406744868035194,16.592980205278593,24.73090175953079
2023,AK,Alaska,02066,Copper River,1,2617,2031,CSMOKING,current_smoking,Current cigarette smoking among adults,18.8,16.5,21.5
2023,AK,Alaska,02066,Copper River,1,2617,2031,DIABETES,diabetes,Diagnosed diabetes among adults,11.8,10.3,13.6
2023,AK,Alaska,02066,Copper River,1,2617,2031,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.4,13.7,17.3
2023,AK,Alaska,02066,Copper River,1,2617,2031,BPHIGH,high_blood_pressure,High blood pressure among adults,39.2,34.9,43.5
2023,AK,Alaska,02066,Copper River,1,2617,2031,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.1,7.8,10.5
2023,AK,Alaska,02066,Copper River,1,2617,2031,OBESITY,obesity,Obesity among adults,34.6,27.2,42.7
2023,AK,Alaska,02066,Copper River,1,2617,2031,LPA,physical_inactivity,No leisure-time physical activity among adults,23.4,19.5,27.8
2023,AK,Alaska,02068,Denali,1,1619,1291,CSMOKING,current_smoking,Current cigarette smoking among adults,16.4,13.799999999999999,19.2
2023,AK,Alaska,02068,Denali,1,1619,1291,DIABETES,diabetes,Diagnosed diabetes among adults,8.6,7.3999999999999995,10.1
2023,AK,Alaska,02068,Denali,1,1619,1291,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.1,13.200000000000001,17
2023,AK,Alaska,02068,Denali,1,1619,1291,BPHIGH,high_blood_pressure,High blood pressure among adults,33.1,29,37.4
2023,AK,Alaska,02068,Denali,1,1619,1291,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.6,7.1000000000000005,10.2
2023,AK,Alaska,02068,Denali,1,1619,1291,OBESITY,obesity,Obesity among adults,31.3,24.4,39
2023,AK,Alaska,02068,Denali,1,1619,1291,LPA,physical_inactivity,No leisure-time physical activity among adults,20.7,16.9,25
2023,AK,Alaska,02070,Dillingham,2,4857,3319,CSMOKING,current_smoking,Current cigarette smoking among adults,25.649834287435972,22.149834287435972,29.30075323892739
2023,AK,Alaska,02070,Dillingham,2,4857,3319,DIABETES,diabetes,Diagnosed diabetes among adults,12.50864718288641,10.910485085869238,14.35589032841217
2023,AK,Alaska,02070,Dillingham,2,4857,3319,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.512322988852063,17.263241940343477,22.01416089183489
2023,AK,Alaska,02070,Dillingham,2,4857,3319,BPHIGH,high_blood_pressure,High blood pressure among adults,33.60129557095511,29.80129557095511,37.55221452244652
2023,AK,Alaska,02070,Dillingham,2,4857,3319,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,12.908647182886412,10.66140403736065,15.255890328412173
2023,AK,Alaska,02070,Dillingham,2,4857,3319,OBESITY,obesity,Obesity among adults,38.29026815305815,31.34302500753239,45.58843025007533
2023,AK,Alaska,02070,Dillingham,2,4857,3319,LPA,physical_inactivity,No leisure-time physical activity among adults,28.613618559807172,24.166375414281415,33.56269960831576
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,CSMOKING,current_smoking,Current cigarette smoking among adults,14.145628745807446,11.810348050805517,16.622701655028322
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,DIABETES,diabetes,Diagnosed diabetes among adults,7.861010611975586,6.78249848793094,9.001017210095121
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,MHLTH,frequent_mental_distress,Frequent mental distress among adults,16.286810633969317,14.342922142189478,18.348541540660907
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,BPHIGH,high_blood_pressure,High blood pressure among adults,29.89093858250398,27.015335129488097,32.82914581844175
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.622407488865672,7.865775004123825,11.706433166547535
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,OBESITY,obesity,Obesity among adults,35.253506625611706,30.716680870951773,39.96469456204981
2023,AK,Alaska,02090,Fairbanks North Star,22,95655,72748,LPA,physical_inactivity,No leisure-time physical activity among adults,21.175296915379118,17.94102380821466,24.655781602243366
2023,AK,Alaska,02100,Haines,1,2080,1702,CSMOKING,current_smoking,Current cigarette smoking among adults,14.2,11.5,16.8
2023,AK,Alaska,02100,Haines,1,2080,1702,DIABETES,diabetes,Diagnosed diabetes among adults,10.4,8.8,12.2
2023,AK,Alaska,02100,Haines,1,2080,1702,MHLTH,frequent_mental_distress,Frequent mental distress among adults,13.8,12,15.7
2023,AK,Alaska,02100,Haines,1,2080,1702,BPHIGH,high_blood_pressure,High blood pressure among adults,37.6,33,42.1
2023,AK,Alaska,02100,Haines,1,2080,1702,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,7.4,6,8.9
2023,AK,Alaska,02100,Haines,1,2080,1702,OBESITY,obesity,Obesity among adults,34.3,26.6,42
2023,AK,Alaska,02100,Haines,1,2080,1702,LPA,physical_inactivity,No leisure-time physical activity among adults,19.8,15.9,23.9
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,CSMOKING,current_smoking,Current cigarette smoking among adults,20.1,17.3,22.9
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,DIABETES,diabetes,Diagnosed diabetes among adults,14,12.1,16
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.6,13.8,17.5
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,BPHIGH,high_blood_pressure,High blood pressure among adults,41.3,36.8,45.8
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.9,8.4,11.7
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,OBESITY,obesity,Obesity among adults,37.1,29.3,45.6
2023,AK,Alaska,02105,Hoonah-Angoon,1,2365,1845,LPA,physical_inactivity,No leisure-time physical activity among adults,26.1,21.7,30.7
2023,AK,Alaska,02110,Juneau,6,32255,25367,CSMOKING,current_smoking,Current cigarette smoking among adults,14.319836795837112,11.804249615642368,17.015287578349827
2023,AK,Alaska,02110,Juneau,6,32255,25367,DIABETES,diabetes,Diagnosed diabetes among adults,8.613103638585564,7.382670398549296,9.903536090195923
2023,AK,Alaska,02110,Juneau,6,32255,25367,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.315043166318443,13.401269365711357,17.363736350376474
2023,AK,Alaska,02110,Juneau,6,32255,25367,BPHIGH,high_blood_pressure,High blood pressure among adults,31.369314463673277,28.313509677928018,34.60051247683999
2023,AK,Alaska,02110,Juneau,6,32255,25367,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.456297551937556,6.85665234359601,10.321393937004771
2023,AK,Alaska,02110,Juneau,6,32255,25367,OBESITY,obesity,Obesity among adults,35.31355698348248,30.52021129814326,40.348385697954036
2023,AK,Alaska,02110,Juneau,6,32255,25367,LPA,physical_inactivity,No leisure-time physical activity among adults,17.280297236567197,14.360606299523003,20.494827926045648
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,CSMOKING,current_smoking,Current cigarette smoking among adults,16.503442277165288,13.890334224889644,19.28656794311436
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,DIABETES,diabetes,Diagnosed diabetes among adults,9.90786309174332,8.54449953247657,11.404516493791727
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,MHLTH,frequent_mental_distress,Frequent mental distress among adults,14.98028355839694,13.145880357492334,16.92474612390458
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,BPHIGH,high_blood_pressure,High blood pressure among adults,35.51060082197143,32.20880683671473,38.848057059603796
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.578130776088896,7.798260377932895,11.566566638397807
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,OBESITY,obesity,Obesity among adults,32.60116337225738,27.87462761215126,37.38794007001978
2023,AK,Alaska,02122,Kenai Peninsula,14,58799,45987,LPA,physical_inactivity,No leisure-time physical activity among adults,21.422243242655536,18.088290168960793,25.00530367277709
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,CSMOKING,current_smoking,Current cigarette smoking among adults,16.782818977429752,14.020147397512668,19.66043298019346
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,DIABETES,diabetes,Diagnosed diabetes among adults,10.096204514048827,8.614951635191156,11.586586826347304
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.622385997236297,13.626503915246431,17.612768309534776
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,BPHIGH,high_blood_pressure,High blood pressure among adults,34.31633348687241,30.4739659143252,38.077328420082914
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.150870566559188,7.377171810225703,10.989442653155228
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,OBESITY,obesity,Obesity among adults,38.331312759097194,31.973578995854446,44.71062183325657
2023,AK,Alaska,02130,Ketchikan Gateway,5,13948,10855,LPA,physical_inactivity,No leisure-time physical activity among adults,21.912869645324736,18.050852141870106,25.923436204514047
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,CSMOKING,current_smoking,Current cigarette smoking among adults,15.526281142394167,13.10280534737695,18.328488960907432
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,DIABETES,diabetes,Diagnosed diabetes among adults,9.499048004861251,8.245969212072108,10.968199311322666
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.032296941462427,13.202471136317602,17.118098035244078
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,BPHIGH,high_blood_pressure,High blood pressure among adults,30.549341705489166,27.07124772128823,34.49814664776179
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.246809803524407,8.503554790358518,12.278083856593073
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,OBESITY,obesity,Obesity among adults,32.33019039902775,26.322230099250557,39.460157990682596
2023,AK,Alaska,02150,Kodiak Island,5,13101,9874,LPA,physical_inactivity,No leisure-time physical activity among adults,22.327111606238606,18.640206603200326,26.761039092566335
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,CSMOKING,current_smoking,Current cigarette smoking among adults,36.2,32.3,40
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,DIABETES,diabetes,Diagnosed diabetes among adults,15.5,13.5,17.6
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,MHLTH,frequent_mental_distress,Frequent mental distress among adults,25.2,22.4,28
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,BPHIGH,high_blood_pressure,High blood pressure among adults,36.9,32.5,41.3
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,18.1,15.7,20.7
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,OBESITY,obesity,Obesity among adults,46.1,36.6,55.2
2023,AK,Alaska,02158,Kusilvak,1,8368,4947,LPA,physical_inactivity,No leisure-time physical activity among adults,36.6,31,42.2
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,CSMOKING,current_smoking,Current cigarette smoking among adults,25.8,22.7,29
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,DIABETES,diabetes,Diagnosed diabetes among adults,12.7,11,14.5
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.9,17.7,22.4
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,BPHIGH,high_blood_pressure,High blood pressure among adults,34.5,30.4,39
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,12.4,10.7,14.3
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,OBESITY,obesity,Obesity among adults,40.1,31.8,49.5
2023,AK,Alaska,02164,Lake and Peninsula,1,1476,1025,LPA,physical_inactivity,No leisure-time physical activity among adults,28.1,23.6,33.1
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,CSMOKING,current_smoking,Current cigarette smoking among adults,17.76572789795213,15.048758340697482,20.491339762554272
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,DIABETES,diabetes,Diagnosed diabetes among adults,9.27289097219554,8.014499045862632,10.518310472458086
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,MHLTH,frequent_mental_distress,Frequent mental distress among adults,16.46173973181696,14.557804075255186,18.325039382180044
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,BPHIGH,high_blood_pressure,High blood pressure among adults,32.42843201290967,29.394017750797246,35.28673172730882
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.566437417553566,7.834346383883404,11.501293528515259
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,OBESITY,obesity,Obesity among adults,37.84997502593461,33.182066059604765,42.185871082593714
2023,AK,Alaska,02170,Matanuska-Susitna,24,107081,78081,LPA,physical_inactivity,No leisure-time physical activity among adults,22.986624146719432,19.626054994172716,26.350706317798185
2023,AK,Alaska,02180,Nome,2,10046,6751,CSMOKING,current_smoking,Current cigarette smoking among adults,29.356302769960006,26.064197896607908,32.91472374463043
2023,AK,Alaska,02180,Nome,2,10046,6751,DIABETES,diabetes,Diagnosed diabetes among adults,12.831047252258923,11.28052140423641,14.564731150940604
2023,AK,Alaska,02180,Nome,2,10046,6751,MHLTH,frequent_mental_distress,Frequent mental distress among adults,20.954732632202635,18.7378906828618,23.32999555621389
2023,AK,Alaska,02180,Nome,2,10046,6751,BPHIGH,high_blood_pressure,High blood pressure among adults,33.06578284698563,29.490519922974375,36.74104577099689
2023,AK,Alaska,02180,Nome,2,10046,6751,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,13.638942378906828,11.580521404236409,16.014205302918086
2023,AK,Alaska,02180,Nome,2,10046,6751,OBESITY,obesity,Obesity among adults,38.683676492371504,32.433150644348984,45.41736039105318
2023,AK,Alaska,02180,Nome,2,10046,6751,LPA,physical_inactivity,No leisure-time physical activity among adults,29.237357428529105,25.15314768182492,33.86314620056287
2023,AK,Alaska,02185,North Slope,3,11031,8179,CSMOKING,current_smoking,Current cigarette smoking among adults,21.264115417532707,18.155459102579776,24.466291722704486
2023,AK,Alaska,02185,North Slope,3,11031,8179,DIABETES,diabetes,Diagnosed diabetes among adults,10.046325956718425,8.695011615111872,11.63082283897787
2023,AK,Alaska,02185,North Slope,3,11031,8179,MHLTH,frequent_mental_distress,Frequent mental distress among adults,17.626201247096223,15.515821005012837,19.936581489179606
2023,AK,Alaska,02185,North Slope,3,11031,8179,BPHIGH,high_blood_pressure,High blood pressure among adults,32.472490524514,28.472490524514,36.83065166890818
2023,AK,Alaska,02185,North Slope,3,11031,8179,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,11.965191343685047,10.022900110037902,14.199278640420589
2023,AK,Alaska,02185,North Slope,3,11031,8179,OBESITY,obesity,Obesity among adults,42.30441374251131,34.893214329380115,50.65527570607654
2023,AK,Alaska,02185,North Slope,3,11031,8179,LPA,physical_inactivity,No leisure-time physical activity among adults,23.793605575253697,19.707751558870278,28.413913681379142
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,CSMOKING,current_smoking,Current cigarette smoking among adults,28.956157240272763,25.470918572001604,32.55615724027276
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,DIABETES,diabetes,Diagnosed diabetes among adults,13.395226634576817,11.680465302847974,15.224749298034498
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,MHLTH,frequent_mental_distress,Frequent mental distress among adults,21.567368632170076,19.167368632170078,24.024749298034497
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,BPHIGH,high_blood_pressure,High blood pressure among adults,35.096891295627756,31.09689129562776,39.19689129562776
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,14.028078620136382,11.828078620136383,16.51331728840754
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,OBESITY,obesity,Obesity among adults,40.6985559566787,33.02641395908544,48.6985559566787
2023,AK,Alaska,02188,Northwest Arctic,2,7793,4986,LPA,physical_inactivity,No leisure-time physical activity among adults,29.738066586442038,25.065924588848777,34.52496991576414
2023,AK,Alaska,02195,Petersburg,1,3398,2685,CSMOKING,current_smoking,Current cigarette smoking among adults,15.4,12.9,18.2
2023,AK,Alaska,02195,Petersburg,1,3398,2685,DIABETES,diabetes,Diagnosed diabetes among adults,10.2,8.7,11.8
2023,AK,Alaska,02195,Petersburg,1,3398,2685,MHLTH,frequent_mental_distress,Frequent mental distress among adults,14.8,13,16.9
2023,AK,Alaska,02195,Petersburg,1,3398,2685,BPHIGH,high_blood_pressure,High blood pressure among adults,35.5,31.3,39.9
2023,AK,Alaska,02195,Petersburg,1,3398,2685,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.4,7.6,11.7
2023,AK,Alaska,02195,Petersburg,1,3398,2685,OBESITY,obesity,Obesity among adults,31.4,24.2,39.2
2023,AK,Alaska,02195,Petersburg,1,3398,2685,LPA,physical_inactivity,No leisure-time physical activity among adults,21.2,17.3,25.8
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,CSMOKING,current_smoking,Current cigarette smoking among adults,22.637280401551447,19.6368925393566,25.931850330823636
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,DIABETES,diabetes,Diagnosed diabetes among adults,13.721332420716404,11.876454483230663,15.790531599361167
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,MHLTH,frequent_mental_distress,Frequent mental distress among adults,17.333744010951403,15.33235227013461,19.53376682637463
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,BPHIGH,high_blood_pressure,High blood pressure among adults,38.719803787360256,34.40234998859229,43.16605065023956
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.83709787816564,9.084325804243669,12.928587725302304
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,OBESITY,obesity,Obesity among adults,38.75395847592972,31.08341318731462,47.07693360711841
2023,AK,Alaska,02198,Prince of Wales-Hyder,4,5753,4383,LPA,physical_inactivity,No leisure-time physical activity among adults,26.149463837554187,21.831622176591377,30.979648642482314
2023,AK,Alaska,02220,Sitka,2,8458,6714,CSMOKING,current_smoking,Current cigarette smoking among adults,14.275186178135241,11.83759308906762,16.97518617813524
2023,AK,Alaska,02220,Sitka,2,8458,6714,DIABETES,diabetes,Diagnosed diabetes among adults,9.56166219839142,8.261662198391422,11.024069109323802
2023,AK,Alaska,02220,Sitka,2,8458,6714,MHLTH,frequent_mental_distress,Frequent mental distress among adults,14.81277926720286,12.91277926720286,16.77518617813524
2023,AK,Alaska,02220,Sitka,2,8458,6714,BPHIGH,high_blood_pressure,High blood pressure among adults,32.986476020256184,29.024069109323797,36.8240691093238
2023,AK,Alaska,02220,Sitka,2,8458,6714,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.53684837652666,6.8744414655942805,10.36166219839142
2023,AK,Alaska,02220,Sitka,2,8458,6714,OBESITY,obesity,Obesity among adults,30.13833780160858,23.700744712540956,36.6759308906762
2023,AK,Alaska,02220,Sitka,2,8458,6714,LPA,physical_inactivity,No leisure-time physical activity among adults,18.798510574918083,15.31128984212094,22.685731307715223
2023,AK,Alaska,02230,Skagway,1,1240,993,CSMOKING,current_smoking,Current cigarette smoking among adults,16.2,13,20
2023,AK,Alaska,02230,Skagway,1,1240,993,DIABETES,diabetes,Diagnosed diabetes among adults,8.2,6.9,9.7
2023,AK,Alaska,02230,Skagway,1,1240,993,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.4,13.3,17.7
2023,AK,Alaska,02230,Skagway,1,1240,993,BPHIGH,high_blood_pressure,High blood pressure among adults,31.4,27.2,35.8
2023,AK,Alaska,02230,Skagway,1,1240,993,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.8,6.8,11.2
2023,AK,Alaska,02230,Skagway,1,1240,993,OBESITY,obesity,Obesity among adults,36.4,28,45.4
2023,AK,Alaska,02230,Skagway,1,1240,993,LPA,physical_inactivity,No leisure-time physical activity among adults,19.9,15.9,24.6
2023,AK,Alaska,02240,Southeast Fairbanks,2,6808,5223,CSMOKING,current_smoking,Current cigarette smoking among adults,18.462952326249283,15.878230901780586,21.378460654796093
2023,AK,Alaska,02240,Southeast Fairbanks,2,6808,5223,DIABETES,diabetes,Diagnosed diabetes among adults,10.48564043653073,9.100919012062032,12.101148765077543
